"Did you know that you can customize your Sweet Tooth points currency from the theme as well in more detail?","Did you know that you can customize your Sweet Tooth points currency from the theme as well in more detail?"
"Disable Earnings When Points Used In Cart","Disable Earnings When Points Used In Cart"
"Disable Earnings When Points Used In Catalog","Disable Earnings When Points Used In Catalog"
"Discount Qty Step (Buy X, only for ","Discount Qty Step (Buy X, only for "
"Discount Style","Discount Style"
"Display Settings","Display Settings"
"Distribution Rules","Distribution Rules"
"Distributions","Distributions"
"Don","Don"
"E-mail template for first warning e-mail","E-mail template for first warning e-mail"
"E-mail template for second warning e-mail","E-mail template for second warning e-mail"
"Eamil Address","E-mailadres"
"Earn %s","Verdien %s"
"Earn %s for each approved tag you make.","Earn %s for each approved tag you make."
"Earning Points","Earning Points"
"Earning:","Earning:"
"Earnings","Verdiensten"
"Edit Category  ","Categorie bewerken  "
"Edit Comment By ","Bewerk reactie door "
"Edit Currency #%s","Bewerk valuta #%s"
"Edit Rule ","Bewerk regel "
"Edit Transfer #%s","Bewerk transactie #%s"
"Edit User ","Bewerk gebruiker "
"Enable points balance expiry","Enable points balance expiry"
"Error","Error"
"Exception hit while building report","Exception hit while building report"
"Expired points balance transfer","Expired points balance transfer"
"Export Campaign","Export Campaign"
"Export Config","Export Config"
"Facebook Like","Facebook Like"
"Failed to transfer points to customer %s","Fout bij het versturen van punten naar klant %s"
"Fast checkout through Google","Snel afrekenen met Google"
"Fixed Amount","Fixed Amount"
"Font Color (numeric)","Font Color (numeric)"
"Font Left Offset","Font Left Offset"
"Font Path (relative to store skin)","Font Path (relative to store skin)"
"Font Size (pt)","Font Size (pt)"
"Font Top Offset","Font Top Offset"
"For any shopping cart points rules, can the customer use points to receive a discount on shipping?  This does not affect the FREE SHIPPING option fixed points rules.","For any shopping cart points rules, can the customer use points to receive a discount on shipping?  This does not affect the FREE SHIPPING option fixed points rules."
"For every Y amount of profit spent, deduct X points","For every Y amount of profit spent, deduct X points"
"For every Y amount spent, deduct X points","Voor iedere Y besteding, verlaag punten met X"
"For every Y amount spent, deduct X points [in development]","For every Y amount spent, deduct X points [in development]"
"For every Y amount spent, give X points","Voor iedere Y besteedt, geef X punten"
"For every Y dollar amount in PRICE, give X points","For every Y dollar amount in PRICE, give X points"
"For every Y dollar amount in PROFIT, give X points","For every Y dollar amount in PROFIT, give X points"
"For every Y dollar amount in price, give X points","Voor iedere Y euro in prijs, geef X punten aan klant"
"For every Z qty purchased, deduct X points","Voor iedere hoeveelheid Z gekocht, Verlaag met X punten"
"For every Z qty purchased, deduct X points [in development]","For every Z qty purchased, deduct X points [in development]"
"For every Z qty purchased, give X points","Voor iedere hoeveelheid Z gekocht, geef X punten"
"For items matching the conditions below","For items matching the conditions below"
"For the whole cart","For the whole cart"
"Found: %s","Found: %s"
"Free using <b>%s!</b>","Gratis gebruik maken van <b>%s!</b>"
"Friend","Friend"
"Friend's Email:","E-mailadres vriend:"
"From Friend","Van vriend"
"Geen punten","geen punten"
"Get help with rule priorities.","Get help with rule priorities."
"Get help with the Stop Further Rules Processing flag.","Get help with the Stop Further Rules Processing flag."
"Give Points","Geef punten"
"Give X points to customer","Geef X punten aan klant"
"Give points to the customer","Give points to the customer"
"Give shopping cart distribution points based on subtotal after discount","Give shopping cart distribution points based on subtotal after discount"
"Grand Total Excl. Tax","Grand Total Excl. Tax"
"Grand Total Incl. Tax","Grand Total Incl. Tax"
"Grant Points","Grant Points"
"Guest Redemptions","Guest Redemptions"
"If any of these problems were unexpected, I recommend that you contact the module support team to avoid problems in the future.","If any of these problems were unexpected, I recommend that you contact the module support team to avoid problems in the future."
"If enabled, customers will only be rewarded shopping cart distribution rule points based on the subtotal after any applied redemptions or discounts.","If enabled, customers will only be rewarded shopping cart distribution rule points based on the subtotal after any applied redemptions or discounts."
"If you","If you"
"Image Height (px)","Image Height (px)"
"Image Path (relative to store skin)","Image Path (relative to store skin)"
"Image Width (px)","Image Width (px)"
"Import Campaign","Import Campaign"
"Initial Transfer Statuses","Initial Transfer Statuses"
"Invalid status: %s","Invalid status: %s"
"Is Active","Actief"
"It seems like your cart may have expired, so points weren","It seems like your cart may have expired, so points weren"
"Item Discounts","Puntenkorting"
"Item totals are not set for rule.","Item totals are not set for rule."
"Keep me logged in","Ingelogd blijven"
"Labels","Labels"
"Likes a page with Facebook","Likes a page with Facebook"
"List module information","List module information"
"List module information.","List module information."
"Log-in or create a new account","Log in of maak een account aan"
"Logging defaults to on","Logging defaults to on"
"Logging defaults to on.","Logging defaults to on."
"Logging should be enabled by default when testing.","Logging should be enabled by default when testing."
"Magento - Cache","Magento - Cache"
"Magento - Compiler","Magento - Compiler"
"Magento - Configuration defaults","Magento - Configuration defaults"
"Magento - Cron","Magento - Cron"
"Magento - Filesystem","Magento - Filesystem"
"Magento - Indexer","Magento - Indexer"
"Magento - List module information","Magento - List module information"
"Magento - Module output information","Magento - Module output information"
"Magento Cache","Magento Cache"
"Magento Indexer","Magento Indexer"
"Magento compiler","Magento compiler"
"Magento compiler has no compiled files","Magento compiler has no compiled files"
"Magento compiler has no compiled files.","Magento compiler has no compiled files."
"Magento compiler is disabled","Magento compiler is disabled"
"Magento compiler is enabled","Magento compiler is enabled"
"Magento compiler might be enabled, you have %s compiled files","Magento compiler might be enabled, you have %s compiled files"
"Magento compiler might be enabled, you have %s compiled files.","Magento compiler might be enabled, you have %s compiled files."
"Magento compiler test skipped","Magento compiler test skipped"
"Magento compiler test skipped.","Magento compiler test skipped."
"Magento configuration defaults","Magento configuration defaults"
"Magento filesystem","Magento filesystem"
"Magento requires the PHP extension %s","Magento requires the PHP extension %s"
"Magento suggested Suhosin configuration ontop of the default values: %s","Magento suggested Suhosin configuration ontop of the default values: %s"
"Magento supports PHP 5.2.13 or newer. You have: %s","Magento supports PHP 5.2.13 or newer. You have: %s"
"Magento version %s","Magento version %s"
"Make Transfer","Transactie doorvoeren"
"Makes a new tag","Schrijft een nieuwe tag"
"Manage My Points","Beheer mijn punten"
"Manage Transfers","Beheer overdrachten"
"Max execution time is >= 3600 seconds (1 hour) PHP reports: %s seconds","Max execution time is >= 3600 seconds (1 hour) PHP reports: %s seconds"
"Max execution time is >= 3600 seconds (1hour) PHP reports: %s seconds","Max execution time is >= 3600 seconds (1hour) PHP reports: %s seconds"
"Maximize my discount with points","Maximize my discount with points"
"Maximum Distributed Points (0 for unlimited)","Maximum Distributed Points (0 for unlimited)"
"Maximum Qty Discount is Applied to (only for ","Maximum Qty Discount is Applied to (only for "
"Maximum Redeemable Points","Maximum Redeemable Points"
"Maximum Total of Points To Transfer (0 for unlimited)","Maximum Total of Points To Transfer (0 for unlimited)"
"Memory limit looks to be >= 256MB, PHP reports: %s","Memory limit looks to be >= 256MB, PHP reports: %s"
"Merge CSS files defaults to off","Merge CSS files defaults to off"
"Merge CSS files defaults to off.","Merge CSS files defaults to off."
"Merge Javascript files defaults to off","Merge Javascript files defaults to off"
"Merge Javascript files defaults to off.","Merge Javascript files defaults to off."
"Migrated from old system.","Migrated from old system."
"Missing %s","Missing %s"
"Module output information - Note disabeling output does not disable the module","Module output information - Note disabeling output does not disable the module"
"Module output is enabled on: %s","Module output is enabled on: %s"
"Module output is set to disabled however the module might still be active","Module output is set to disabled however the module might still be active"
"Monetary Step (Y)","Monetary Step (Y)"
"Monetary Step (Y) (in base currency)","Monetary Step (Y) (in base currency)"
"Monetary Step Currency","Monetary Step Currency"
"More than 50 none accessable files... skipping test","More than 50 none accessable files... skipping test"
"More than 50 none accessible files... skipping test.","More than 50 none accessible files... skipping test."
"More then 50 none accessable files... skipping test","More then 50 none accessable files... skipping test"
"More ways to redeem:","Andere manieren om te besteden:"
"More ways to spend points","More ways to spend points"
"My Points","Mijn punten"
"My Points & Rewards","Mijn punten"
"My Points and Rewards","Mijn punten"
"Negative Point Balances Allowed","Negative Point Balances Allowed"
"New Distribution Rule","New Distribution Rule"
"New Redemption Rule","New Redemption Rule"
"New Transfer","New Transfer"
"No Additional Discount--","No Additional Discount--"
"No customer identifier in CSV file. Please check the contents of the file.","No customer identifier in CSV file. Please check the contents of the file."
"No extension conflict found","No extension conflict found"
"No extra points to earn on this cart.","Er zijn geen extra punten te verdienen."
"No identifier for \","You are trying to redeem more points than you have in your balance.  You will not be able to checkout."
"No points.","Geen punten"
"Not Enough Points!","Onvoldoende punten!"
"Not accessable %s","Not accessable %s"
"Not enough points for transaction. You have %s, but you need %s","U heeft onvoldoende punten voor deze transactie. U heeft er %s, maar heeft er %s nodig"
"Not supported for ","Not supported for "
"Now","Now"
"Number of days before first warning e-mail","Number of days before first warning e-mail"
"Number of days before points balance expires","Number of days before points balance expires"
"Number of days before second warning e-mail","Number of days before second warning e-mail"
"Order ##","Bestelnr. ##"
"Order Fulfillment","Order Fulfillment"
"PHP does not have Suhosin compiled in","PHP does not have Suhosin compiled in"
"PHP does not have problematic extension %s","PHP does not have problematic extension %s"
"PHP does not have problematic extension Suhosin","PHP does not have problematic extension Suhosin"
"PHP does not look to be using suexec","PHP does not look to be using suexec"
"PHP does not look to be using suphp","PHP does not look to be using suphp"
"PHP has problematic extension %s. This extension was reported to cause issues when misconfigured","PHP has problematic extension %s. This extension was reported to cause issues when misconfigured"
"PHP has problematic extension APC. This extension was reported to cause issues when misconfigured","PHP has problematic extension APC. This extension was reported to cause issues when misconfigured"
"PHP has required extension %s","PHP has required extension %s"
"PHP version >= 5.2.13, you have: %s","PHP version >= 5.2.13, you have: %s"
"Pay for shipping with points","Pay for shipping with points"
"Paypal UK Checkout","Paypal UK Checkout"
"Pending: Event","In afwachting"
"Percentage amount discount for whole cart","Percentage amount discount for whole cart"
"Please [login_link]log-in or create an account[/login_link] to earn Facebook points.","Please [login_link]log-in or create an account[/login_link] to earn Facebook points."
"Please [login_link]log-in to the store or create an account[/login_link], then try again.","Please [login_link]log-in to the store or create an account[/login_link], then try again."
"Please enter a number more than zero (0).","Vul een nummer in groter dan (0)."
"Please log in or sign up to apply point redemptions!","Log in of meld u aan om gebruik te maken van ons puntensysteem!"
"Please log in, or sign up to apply point redemptions!","Log in of meld u aan om punten te gebruiken!"
"Please log-in or create an account, to use your points.","Log in of maak een account aan om punten te besteden"
"Please select transfer(s)","Kies transacties"
"Please specify an amount greater than zero.","Please specify an amount greater than zero."
"Please use in this field only ","Gebruik in dit veld alleen: "
"Please wait %s second(s) before liking another page if you want to be rewarded.","Please wait %s second(s) before liking another page if you want to be rewarded."
"Plural Currency Caption","Plural Currency Caption"
"Point","Punt"
"Point Amount:","Aantal punten:"
"Point Currencies","Point Currencies"
"Point Rules","Point Rules"
"Points","Punten"
"Points & Rewards","Points & Rewards"
"Points Amount","Points Amount"
"Points Amount (X)","Points Amount (X)"
"Points Appearance","Weergave punten"
"Points Balance","Points Balance"
"Points Balance Expiry","Points Balance Expiry"
"Points Currency","Points Currency"
"Points Currency Information","Punt valuta informatie"
"Points Distribution","Puntverdeling"
"Points Earned","Punten verdiend"
"Points Given To a Friend","Punten gegeven aan een vriend"
"Points Received From a Friend","Punten ontvangen van vriend"
"Points Redeemed on Order","Punten gebruikt op bestelling"
"Points Revoked","Punten ingetrokken"
"Points Rule ID","Points Rule ID"
"Points Spent","Punten verzonden"
"Points Summary","Samenvatting"
"Points earned for participating in a poll","Points earned for participating in a poll"
"Points earned for signing up to the newsletter","Points earned for signing up to the newsletter"
"Points earned for signing up to the site","Points earned for signing up to the site"
"Points earned for tagging a product","Points earned for tagging a product"
"Points earned for telling a friend about a product","Points earned for telling a friend about a product"
"Points earned for writing a review or rating a product","Points earned for writing a review or rating a product"
"Points earned from order","Points earned from order"
"Points received for signing up to a newsletter.","Points received for signing up to a newsletter."
"Points received from a friend","Points received from a friend"
"Points sent to a friend","Points sent to a friend"
"Points spent on order","Points spent on order"
"Points transfer initiated by the store administrator.","Points transfer initiated by the store administrator."
"Points transferred from CSV file","Points transferred from CSV file"
"Points were imported successfully.","Points were imported successfully."
"Points were imported with the following errors:","Points were imported with the following errors:"
"Points you will earn:","Punten die u verdient:"
"Poll","Poll"
"Possible solution","Possible solution"
"Post Date","Post Date"
"Print Points on Image","Print Points on Image"
"Problem accessing server, please check your internet connection.","Problem accessing server, please check your internet connection."
"Product Conditions","Product Conditions"
"Products tagged with ","Producten getagd met "
"Quantity Step (Z)","Quantity Step (Z)"
"RSS link to %s","RSS link to %s"
"Rates a product","Geeft product een rating"
"Rating","Rating"
"Rating isn","Rating isn"
"Re-install Database","Re-install Database"
"Reason","Reden"
"Received points from a friend, ","Ontvang punten van een vriend, "
"Redeem Your Points","Gebruik punten"
"Redeeming Points","Redeeming Points"
"Redemption Rules","Redemption Rules"
"Redemption rule points cost cannot be 0 points.","Redemption rule points cost cannot be 0 points."
"Redemptions","Redemptions"
"Reference Friend","Reference Friend"
"Reference Order","Reference Order"
"Reference Other Transfer","Reference Other Transfer"
"Reference Poll","Reference Poll"
"Reference Product Tag","Reference Product Tag"
"Reference Review/Rating","Reference Review/Rating"
"Referred Customer","Referred Customer"
"Refers a friend","Refers a friend"
"Refreshing cart, please wait..","Refreshing cart, please wait.."
"Remaining: ","Resterend: "
"Revert Settings","Revert Settings"
"Revoke Transfer","Trek transactie in"
"Reward With Points","Reward With Points"
"Rules were imported successfully.","Rules were imported successfully."
"Run ","Run "
"Safe mode is off","Safe mode is off"
"Safe mode is on","Safe mode is on"
"Sale items %s to %s of %s.","Sale items %s to %s of %s."
"Save Currency","Valuta opslaan"
"Save Transfer","Transactie opslaan"
"Search Results for ","Zoek resultaten voor "
"Search results for ","Zoekresultaten voor "
"See product details","See product details"
"Seems accessable %s","Seems accessable %s"
"Send Points to a Friend","Verstuur punten naar een vriend"
"Send to Friend","Verzend naar vriend"
"Sends product to friend","Stuurt product naar vriend"
"Sent points to a friend, ","Geef punten aan een vriend, "
"Settings were imported successfully.","Settings were imported successfully."
"Shopping Cart","Shopping Cart"
"Shopping Cart Earning Rules","Shopping Cart Earning Rules"
"Shopping Cart Points Distribution Rule","Shopping Cart Points Distribution Rule"
"Shopping Cart Points Distributions Rules","Shopping Cart Points Distributions Rules"
"Shopping Cart Points Redemption Rule","Shopping Cart Points Redemption Rule"
"Shopping Cart Points Redemption Rules","Shopping Cart Points Redemption Rules"
"Shopping Cart Points Rules","Winkelwagen puntenregels"
"Shopping Cart Redeeming Rules","Shopping Cart Redeeming Rules"
"Shopping Cart Rule Name","Shopping Cart Rule Name"
"Shopping cart rules can discount shipping","Shopping cart rules can discount shipping"
"Should the customer be given the option to send points to a friend in the customer account panel rewards section?","Should the customer be given the option to send points to a friend in the customer account panel rewards section?"
"Should the mini redemption catalog in the customer account panel rewards section?","Should the mini redemption catalog in the customer account panel rewards section?"
"Should the system allow customers to aquire a negative point balance in any point currency?","Should the system allow customers to aquire a negative point balance in any point currency?"
"Show Mini Redemption Catalog","Show Mini Redemption Catalog"
"Show Points Optimizer","Show Points Optimizer"
"Show Points Sidebar","Show Points Sidebar"
"Show Send Points To A Friend","Show Send Points To A Friend"
"Show Sidebar When Not Logged In","Show Sidebar When Not Logged In"
"Show Zero Cart Redemptions","Show Zero Cart Redemptions"
"Show cart distributions total row when no distributions are present.","Show cart distributions total row when no distributions are present."
"Show cart redemptions total row when no redemptions are present.","Show cart redemptions total row when no redemptions are present."
"Show the 'as low as XXX with YYY points' message for each applicable product in the catalog product view pages?  This will only show if you have catalog redemption rules present that apply to a particular product.","Show the 'as low as XXX with YYY points' message for each applicable product in the catalog product view pages?  This will only show if you have catalog redemption rules present that apply to a particular product."
"Show the earning graphic in catalog listing","Show the earning graphic in catalog listing"
"Showing %s Item(s) on sale.","Showing %s Item(s) on sale."
"Sign Up for Our Newsletter:","Sign Up for Our Newsletter:"
"Signs up","Meldt aan"
"Signs up for a newsletter","Meldt zich aan voor nieuwsbrief"
"Singup","Aanmelding"
"Some tasks can require more time to complete and will not finish.  This is offen seen as a timeout message.","Some tasks can require more time to complete and will not finish.  This is offen seen as a timeout message."
"Some tasks might require more time to complete and will not finish.  This is offen seen as a timeout message","Some tasks might require more time to complete and will not finish.  This is offen seen as a timeout message"
"Sorry, unable to spend your points this way for this shopping cart.","Sorry, unable to spend your points this way for this shopping cart."
"Sorry, you are not authorized to be access this section.","Excuses, u hebt geen toegang tot dit onderdeel."
"Special Points Rules","Speciale puntenregels"
"Special Rule Edit","Special Rule Edit"
"Spend <b>%s</b>, Get <b>%s</b>","Spend <b>%s</b>, Get <b>%s</b>"
"Spend Points","Spend Points"
"Spend one point less","Spend one point less"
"Spend one point more","Spend one point more"
"Spend your points","Besteed uw punten"
"Spending:","Spending:"
"Spendings","Uitgaven"
"Spends X Points","Besteed X punten"
"Spends X points for every Y dollar amount in price","Besteed X punten voor iedere Y euro's in prijs "
"Spends X points for every Y dollar amount in profit","Spends X points for every Y dollar amount in profit"
"Status of magento cache","Status of magento cache"
"Status of magento cache.","Status of magento cache."
"Status of magento compiler","Status of magento compiler"
"Status of magento compiler.","Status of magento compiler."
"Stock","voorraad"
