"Regular","Normaal"
"Regular Pickup","Regular Pickup"
"Request Courier","Request Courier"
"Required","Vereist"
"Required for negotiated rates; 6-character UPS.","Required for negotiated rates; 6-character UPS."
"Residential","Particulier"
"Residential Delivery","Particulier adres"
"Response is in the wrong format","Antwoord is in het onjuiste formaat"
"Return","Return"
"Round","Rond"
"Routing barcode is missing","Routing barcode is missing"
"Same day","Same day"
"Sample","demo"
"Sandbox Mode","Sandbox Mode"
"Second Day Service","Second Day Service"
"Secure Gateway URL","Secure Gateway URL"
"Secureline","Secureline"
"Sender","Afzender"
"Sender city info is missing","Sender city info is missing"
"Sender contact name is missing","Sender contact name is missing"
"Sender country info is missing","Sender country info is missing"
"Service type does not match","Service type does not match"
"Ship to Applicable Countries","Verzenden naar landen die van toepassing zijn"
"Ship to Specific Countries","Verzenden naar bepaalde landen"
"Shipment Contains Hazardous Materials","Zending bevat gevaarlijke goederen"
"Shipment Dutiable","Zending moet langs douane"
"Shipment Duty Payment Type","Zending moet langs douane"
"Shipment Type","Verzendtype"
"Shipment is not available.","Zending is niet beschikbaar"
"Shipment picked up","Zending opgehaald"
"Shipper Number","Nummer verzender"
"Shipping Key","Shipping key"
"Shipping Key (International)","Shipping key (International)"
"Show Method if Not Applicable","Laat verzendmethode zien indien niet van toepassing"
"Signature Required","Signature Required"
"Size","Formaat"
"Small Express Box","Small Express Box"
"Smart Post","Smart Post"
"Sort Order","Sorteervolgorde"
"Specific","Specific"
"Sprintline","Sprintline"
"Standard Overnight","Standaard 's nachts"
"Station","Status"
"Subtotal","Subtotaal"
"Subtotal With Discount","Subtotaal met korting"
"The field is applicable if the Smart Post method is selected.","The field is applicable if the Smart Post method is selected."
"The response is in wrong format.","De reactie kan niet verwerkt worden"
"There is no available method for selected shipping address.","Er is geen beschikbare methode voor het geselecteerde verzendadres."
"There is no items in this order","There is no items in this order"
"Third Party","Derde partij"
"Title","Titel"
"To Lower","To lower"
"To Upper","To upper"
"Tracking XML URL","XML traceer URL"
"UPS","UPS"
"UPS Expedited","UPS Expedited"
"UPS Express","UPS Express"
"UPS Express Box","UPS Express Box"
"UPS Express Early A.M.","UPS Express Early A.M."
"UPS Express Plus","UPS Express Plus"
"UPS Ground","UPS Ground"
"UPS Letter Envelope","UPS Letter Envelope"
"UPS Next Day Air","UPS Next Day Air"
"UPS Next Day Air Early A.M.","UPS Next Day Air Early A.M."
"UPS Next Day Air Saver","UPS Next Day Air Saver"
"UPS Saver","UPS Saver"
"UPS Second Day Air","UPS Second Day Air"
"UPS Second Day Air A.M.","UPS Second Day Air A.M."
"UPS Standard","UPS Standard"
"UPS Three-Day Select","UPS Three-Day Select"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courrier"
"UPS Today Express","UPS Today Express"
"UPS Today Express Saver","UPS Today Express Saver"
"UPS Today Intercity","UPS Today Intercity"
"UPS Today Standard","UPS Today Standard"
"UPS Tube","UPS Tube"
"UPS Type","UPS type"
"UPS Worldwide 10 kilo","UPS Worldwide 10 kilo"
"UPS Worldwide 25 kilo","UPS Worldwide 25 kilo"
"UPS Worldwide Expedited","UPS Worldwide Expedited"
"UPS Worldwide Express","UPS Worldwide Express"
"UPS Worldwide Express Plus","UPS Worldwide Express Plus"
"UPS Worldwide Express PlusSM","UPS Worldwide Express PlusSM"
"UPS Worldwide Saver","UPS Worldwide Saver"
"USPS","USPS"
"Unable to retrieve tracking","Kan tracking niet ophalen"
"United Parcel Service","United Parcel Service"
"United Parcel Service XML","United Parcel Service XML"
"Unknown error","Onbekende fout"
"Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount.","Used only when ""Additional Protection Value"" is set to ""Configuration"". Can contain only numeric amount."
"User ID","Gebruiker-ID"
"Variable","Variabel"
"Waybill barcode information is missing","Waybill barcode information is missing"
"Weight Unit","Gewichtseenheid"
"Weight unit is invalid","Weight unit is invalid"
"Width","Breedte"
"Worldwide Expedited","Worldwide Expedited"
"Worldwide Express","Worldwide Express"
"Worldwide Express Letter","Worldwide Express Letter"
"Worldwide Express Plus","Worldwide Express Plus"
"Worldwide Express Plus Letter","Worldwide Express Plus Letter"
"Worldwide Express Saver","Worldwide Express Saver"
"Wrong Content Type.","Wrong Content Type."
"Wrong Region.","Wrong Region."
"Yes","Ja"
"Your Packaging","Uw verpakking"
"Zero shipping charge for '%s'","Zero shipping charge for '%s'"
"cm","cm"
"inch","inch"
